ID,SMILES
SMILES_339,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc()cc2)n1
SMILES_340,Fc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_341,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ccc2c1
SMILES_342,c1coc2cc(-c3ccc(Cn4ccnc4)cn3)ccc12
SMILES_343,c1cncc(Cn2ccnc2)c1
SMILES_344,c1ccc2cc(-c3ccnc(N4CCCC4)n3)ncc2c1
SMILES_345,c1cn(Cc2ccc(-c3cncnc3)nc2)cn1
SMILES_346,N#CCc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_347,c1ccc(-c2cccc(Cn3ccnc3)c2)cc1
SMILES_348,Cc1ccc(Cn2ccnc2)cc1
SMILES_349,O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3
SMILES_350,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cccc2c1
SMILES_351,O=C1CCc2cc(C(c3ccc(F)cc3)n3ccnc3)cc3c2N1CC3
SMILES_352,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_353,COc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_354,NC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_355,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_356,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_357,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_358,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_359,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_360,CC(n1ccc2ccccc21)n1ccnc1
SMILES_361,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_362,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_363,c1cncc(Cn2ccnc2)c1
SMILES_364,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(OC)cc2)n1
SMILES_365,Fc1cccc(-c2ccnc2)c1
SMILES_366,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
SMILES_367,Cc1cccc(Cn2cnc3ccccc32)c1
SMILES_368,Cc1cccc(Cn2ccnc2)c1
SMILES_369,c1cncc(Cn2ccnc2)c1
SMILES_370,c1ccc(-c2cc(Cn3ccnc3)cc(-c3ccccc3)c2)cc1
SMILES_371,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_372,c1ccc(-c2ccccc2NC(=Nc2ccccc2)n2cnc3ccccc32)cc1
SMILES_373,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_374,C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O
SMILES_375,c1coc(-c2ccc(Cn3ccnc3)s2)c1
SMILES_376,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_377,c1ccc2cc(-c3ccncc3Cn3ccnc3)ncc2c1
SMILES_378,Cc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_379,FC(F)(F)C1()N=N1
SMILES_380,O=c1ccc(-c2ccc(Cn3ccnc3)cn2)nc1
SMILES_381,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_382,CCOC(=O)c1cn(-c2ccc(N)cc2)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_383,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_384,c1ccc(C(Cn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_385,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccco2)cc1
SMILES_386,C=CCC1(c2cccc()c2)C(=O)NC(=O)N(C)C1=O
SMILES_387,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_388,N=[N]=O
SMILES_389,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
SMILES_390,C=CCC1(c2ccc3c(c2)CCN3C(=O)CC2)C(=O)NC(=O)N(C)C1=O
SMILES_391,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)s1
SMILES_392,Cc1cccc(Cn2ccnc2)c1
SMILES_393,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_394,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
SMILES_395,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ncc2c1
SMILES_396,Nc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_397,CC(O)(C(=O)Nc1cccc(C(F)(F)F)c1)C(F)(F)F
SMILES_398,C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_399,c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1
SMILES_400,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F
SMILES_401,c1ccc2cc(-c3ccncc3Cn3ccnc3)ncc2c1
SMILES_402,COc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_403,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_404,Nc1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
SMILES_405,COc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_406,c1ccc(C(CCn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_407,c1ccc2cc(-c3ccncc3Cn3ccnc3)ncc2c1
SMILES_408,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ncc2c1
SMILES_409,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_410,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_411,c1cncc(Cn2ccnc2)c1
SMILES_412,C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_413,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_414,N#Cc1ncccc1Cn1ccnc1
SMILES_415,Cc1ccc(Cn2ccnc2)cc1
SMILES_416,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_417,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_418,c1coc2c(-c3ccc(Cn4ccnc4)cn3)cccc2c1=O
SMILES_419,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_420,c1ccc(-c2ccc(Cn3ccnc3)s2)cc1
SMILES_421,FC(F)(C(C))C1N=N1
SMILES_422,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccccc2)n1
SMILES_423,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(OC)cc2)n1
SMILES_424,c1ccc(-c2[nH]ccc2-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_425,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_426,O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3
SMILES_427,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(cc2)cc2)n1
SMILES_428,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_429,O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3
SMILES_430,Fc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_431,FC1(C(F)(F)C(C))N=N1
SMILES_432,FC(F)(F)C(C)C1()N=N1
SMILES_433,C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(N)C1=O
SMILES_434,C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O
SMILES_435,c1coc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_436,Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C
SMILES_437,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)s1
SMILES_438,CCOc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_439,Fc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
SMILES_440,c1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_441,N#Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_442,c1ccc(C(CCn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_443,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_444,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_445,c1cncc(Cn2ccnc2)c1
SMILES_446,Cc1ccccc1C(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_447,c1ccc(-c2ccc(Cn3cnc4ccccc43)cc2)cc1
SMILES_448,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_449,N=[N]=CC(F)(F)F
SMILES_450,C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_451,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_452,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ccc2c1
SMILES_453,C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_454,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ncc2c1
SMILES_455,O=c1cc(CNC(CCn2ccnc2)(c2ccccc2)c2ccccc2)oc1-c1ccccc1
SMILES_456,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_457,c1ccc(C(Cn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_458,O=c1ccc2ccc(C3CC3)ccc2n1-c1ccccc1
SMILES_459,Cc1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
SMILES_460,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1
SMILES_461,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_462,COc1ccccc1C(=O)Nc1ccc(-c2ccc(NC(C)=O)cc2)cn1
SMILES_463,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ncc2c1
SMILES_464,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_465,FC(C)C(F)(F)C1(F)N=N1
SMILES_466,Oc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1O
SMILES_467,c1cn(-c2ccc(Cn3cnc4ccccc43)cc2)cn1
SMILES_468,c1cn(Cc2ccc(-c3cncnc3)nc2)cn1
SMILES_469,Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_470,Cc1cc(C)cc(Cn2ccnc2)c1
SMILES_471,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_472,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_473,c1ccc(-c2cc(Cn3ccnc3)cc(-c3ccccc3)c2)cc1
SMILES_474,Cc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_475,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_476,Cc1cccc(Cn2ccnc2)c1
SMILES_477,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_478,Cc1ccc(-c2cccc(Cn3ccnc3)c2)cn1
SMILES_479,c1coc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_480,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_481,c1ccc(C(Cn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_482,FC(F)(F)C1()N=N1
SMILES_483,Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C
SMILES_484,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_485,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_486,c1coc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_487,c1ccc2c(c1)ncn2CC12CC3CC(CC(C3)C1)C2
SMILES_488,c1ccc2c(c1)ncn2CC12CC3CC(CC(C3)C1)C2
SMILES_489,c1ccc2cc(-c3ccncc3Cn3ccnc3)ncc2c1
SMILES_490,COc1ccccc1C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_491,C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_492,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_493,c1coc(-c2cccc(Cn3ccnc3)c2)c1
SMILES_494,c1ccc(C(CCn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_495,c1ccc2c(c1)ncn2CC12CC3CC(CC(C3)C1)C2
SMILES_496,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F
SMILES_497,c1cncc(Cn2ccnc2)c1
SMILES_498,Oc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F
SMILES_499,c1ccc2cc(-c3ccsc3)ncc2c1
SMILES_500,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
SMILES_501,c1ccc(-c2ccc(Cn3ccnc3)nc2)cc1
SMILES_502,Nc1cccc(-c2ccccc2Cn2ccnc2)c1
SMILES_503,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(OC)cc2)n1
SMILES_504,Cc1ccc(-c2cn(-c3ccccc3)c(-c3ccc(C)cc3)c2)cc1
SMILES_505,Nc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_506,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_507,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_508,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_509,O=Cc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
SMILES_510,N=[N]=NC(F)(F)C(F)C
SMILES_511,Fc1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1
SMILES_512,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_513,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_514,C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O
SMILES_515,Nc1[nH]ccc2cnc(-c3ccccc3CN)cc12
SMILES_516,C=CCC1(c2cccc(C3(C(F)(F)F)CC3)c2)C(=O)NC(=O)N(C)C1=O
SMILES_517,COc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_518,COc1ccc(C(CC2CC3CCC2C3)n2ccnc2)cc1
SMILES_519,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_520,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F
SMILES_521,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_522,Fc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_523,c1ccc(-c2ccc(Cn3ccnc3)o2)cc1
SMILES_524,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_525,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc([N](=O)[O-])cc2)n1
SMILES_526,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_527,c1coc(-c2cc(Cn3ccnc3)cnc2-c2ccc(Cn3ccnc3)cc2)c1
SMILES_528,Fc1ccccc1Cn1ccnc1
SMILES_529,O=C1CCc2cc(C(C3CCC3)n3ccnc3)cc3c2N1CC3
SMILES_530,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc()cc2)n1
SMILES_531,C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O
SMILES_532,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(OC)cc2)n1
SMILES_533,Fc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_534,Cc1cc(C)c(Cn2ccnc2)c(C)c1
SMILES_535,Cc1cc(C)c(Cn2cnc3ccccc32)c(C)c1
SMILES_536,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc()cc2)n1
SMILES_537,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_538,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1OC
SMILES_539,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc([N](=O)[O-])cc2)n1
SMILES_540,c1ccc(C(Cn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_541,c1cncc(Cn2ccnc2)c1
SMILES_542,C1=C(c2ccc(C)cc2)C(=O)NC(=O)N(CC(=O)NCC23CC4CC(CC(C4)C2)C3)C1=O
SMILES_543,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc([N](=O)[O-])cc2)n1
SMILES_544,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ncc2c1
SMILES_545,c1cncc(Cn2ccnc2)c1
SMILES_546,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
SMILES_547,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_548,c1cn(Cc2ccc(-c3cncnc3)nc2)cn1
SMILES_549,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ncc2c1
SMILES_550,N=[N]=CC(F)(F)F
SMILES_551,c1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_552,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_553,c1cc(-c2ccccc2Cn2cccnc2)ccn1
SMILES_554,Fc1ccccc1-c1ccc2c(c1)nnc1ccccc21
SMILES_555,FC(F)(F)C1()N=N1
SMILES_556,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_557,C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_558,c1cncc(Cn2ccnc2)c1
SMILES_559,C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O
SMILES_560,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_561,COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_562,N#Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_563,N#Cc1ncccc1Cn1ccnc1
SMILES_564,O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3
SMILES_565,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc()cc2)n1
SMILES_566,c1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_567,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_568,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_569,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_570,Oc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F
SMILES_571,C=CCC1(c2ccc(C3(C(F)(F)F)N=N3)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_572,c1cn(Cc2ccc(-c3cncnc3)nc2)cn1
SMILES_573,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
SMILES_574,Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C
SMILES_575,C=CCC1(c2cccc()c2)C(=O)NC(=O)N(C)C1=O
SMILES_576,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_577,c1ccc(C(CCn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_578,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_579,C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_580,c1coc(-c2cc(Cn3ccnc3)cnc2-c2ccco2)c1
SMILES_581,Cc1c(-c2ccccc2)c(-c2ccccc2)n1CC(O)Cn1ccnc1
SMILES_582,c1ccc(C(CCn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_583,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccccc2)n1
SMILES_584,c1ccc(C(Cn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_585,Cc1ccccc1Cn1ccnc1
SMILES_586,O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3
SMILES_587,C=CCC1(c2cccc()c2)C(=O)NC(=O)N(C)C1=O
SMILES_588,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_589,C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_590,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc()cc2)n1
SMILES_591,c1cc(-c2cccc(Cn3ccnc3)c2)ccn1
SMILES_592,N#Cc1ncccc1Cn1ccnc1
SMILES_593,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_594,CC(C)C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_595,c1ccc(C(CCn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_596,O=C1CCc2cc(C(c3ccccc3SS)n3ccnc3)cc3c2N1CC3
SMILES_597,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_598,Fc1cncc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_599,c1cc(-c2ccc(Cn3ccnc3)cn2)ccn1
SMILES_600,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cccc2c1
SMILES_601,c1ccc(-c2ccc(Cn3ccnc3)s2)cc1
SMILES_602,c1ccc(C(CCn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_603,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_604,Cc1cc(C)cc(Cn2ccnc2)c1
SMILES_605,Cc1cc(C)c(Cn2ccnc2)c(C)c1
SMILES_606,COc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
SMILES_607,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_608,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
SMILES_609,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ccc2c1
SMILES_610,Nc1ncccc1Cn1ccnc1
SMILES_611,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_612,Cc1cccc(Cn2cnc3ccccc32)c1
SMILES_613,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1
SMILES_614,Fc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_615,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_616,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ccc2c1
SMILES_617,O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3
SMILES_618,COC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_619,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1OC
SMILES_620,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc([N](=O)[O-])cc2)n1
SMILES_621,c1cc(Cn2ccnc2)ccn1
SMILES_622,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_623,c1cncc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_624,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccccc2)n1
SMILES_625,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_626,C=CCC1(c2ccc(C3(C(F)(F)F)N=N3)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_627,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_628,Oc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_629,COc1ccc(-c2ncnc2-c2ccc(C)cc2)cc1
SMILES_630,CCOC(=O)c1cn(-c2ccc(-c3ccc(C)cc3)cn2)c(-c2ccc(OC)cc2)n1
SMILES_631,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccccc2)n1
SMILES_632,Cc1ccc(Cn2ccnc2)cc1
SMILES_633,Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C
SMILES_634,c1cn(Cc2ccc(-c3cncnc3)nc2)cn1
SMILES_635,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_636,O=Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_637,c1cc(Cn2ccnc2)ccn1
SMILES_638,c1ccc(-c2ccc(Cn3ccnc3)o2)cc1
SMILES_639,Cc1ccccc1Cn1ccnc1
SMILES_640,Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C
SMILES_641,c1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_642,O=C1CCc2cc(C(C3CCC3)n3ccnc3)cc3c2N1CC3
SMILES_643,OCc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_644,O=C1NC(=O)C(=Cc2ccc(C)cc2)N1
SMILES_645,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_646,Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
SMILES_647,Cc1ccc(Cn2ccnc2)cn1
SMILES_648,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
SMILES_649,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_650,c1ccc(-c2ccc(Cn3ccnc3)s2)cc1
SMILES_651,Fc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_652,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_653,Fc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_654,CCC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_655,FC(F)(F)C1()N=N1
SMILES_656,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_657,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_658,c1ccc(-c2ccc(Cn3cccnc3)cn2)cc1
SMILES_659,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_660,C=CCC1(c2cccc3ccccc23)C(=O)NC(=O)N(C)C1=O
SMILES_661,Cc1cc(C)c(Cn2ccnc2)c(C)c1
SMILES_662,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_663,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccco2)cc1
SMILES_664,c1ccc2cc(-c3cc(Cn4ccnc4)cnc3-c3ccccc3)ncc2c1
SMILES_665,c1ccc2c(c1)ncn2CC12CC3CC(CC(C3)C1)C2
SMILES_666,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cccc2c1
SMILES_667,Cc1cc(C)c(Cn2ccnc2)c(C)c1
SMILES_668,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_669,c1cncc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_670,c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1
